"Contra Costa"
"Alameda"
"Santa Clara"
"Alameda"
"Alameda"
"San Joaquin"
"Contra Costa"
"San Joaquin"
"Contra Costa"
"Alameda"
"Alameda"
"Alameda"
"Plumas"
"Santa Clara"
"Nevada"
"Stanislaus"
"Stanislaus"
"Alameda"
"Alameda"
"Alameda"
"Contra Costa"
"Contra Costa"
"Contra Costa"
"Contra Costa"
"Alameda"
"Contra Costa"
"Santa Clara"
"Contra Costa"
"Contra Costa"
"Contra Costa"
"Alameda"
"Alameda"
"Stanislaus"
"Santa Clara"
"Santa Clara"
"Stanislaus"
"Santa Clara"
"Santa Clara"
"Alameda"
"San Joaquin"
"Stanislaus"
"Alameda"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Alameda"
"Alameda"
"Santa Clara"
"Alameda"
"Stanislaus"
"Alameda"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Alameda"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Alameda"
"Santa Clara"
"Santa Clara"
"Alameda"
"Alameda"
"Alameda"
"Stanislaus"
"Stanislaus"
"Stanislaus"
"Stanislaus"
"Stanislaus"
"Stanislaus"
"Stanislaus"
"Stanislaus"
"Santa Clara"
"Santa Clara"
"Alameda"
"Stanislaus"
"San Joaquin"
"Contra Costa"
"Contra Costa"
"Alameda"
"Santa Clara"
"Santa Clara"
"San Joaquin"
"San Joaquin"
"Alameda"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Contra Costa"
"Contra Costa"
"Contra Costa"
"Santa Clara"
"Stanislaus"
"San Joaquin"
"Contra Costa"
"Santa Clara"
"Santa Clara"
"Contra Costa"
"Contra Costa"
"Alameda"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Alameda"
"Alameda"
"Contra Costa"
"Alameda"
"Contra Costa"
"Santa Clara"
"Contra Costa"
"Santa Clara"
"Alameda"
"Stanislaus"
"San Joaquin"
"Santa Clara"
"Santa Clara"
"Alameda"
"San Joaquin"
"Alameda"
"Alameda"
"Santa Clara"
"Contra Costa"
"Santa Clara"
"Alameda"
"Santa Clara"
"San Joaquin"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Alameda"
"Alameda"
"Alameda"
"Santa Clara"
"Alameda"
"Alameda"
"Contra Costa"
"Alameda"
"Alameda"
"San Joaquin"
"Alameda"
"Contra Costa"
"Alameda"
"Alameda"
"Alameda"
"Alameda"
"Alameda"
"Alameda"
"Alameda"
"Alameda"
"Alameda"
"Santa Clara"
"Contra Costa"
"Contra Costa"
"Alameda"
"Stanislaus"
"Alameda"
"San Joaquin"
"Alameda"
"Contra Costa"
"Alameda"
"Santa Clara"
"Stanislaus"
"Alameda"
"Alameda"
"Contra Costa"
"Contra Costa"
"Alameda"
"San Joaquin"
"San Joaquin"
"San Joaquin"
"Contra Costa"
"Contra Costa"
"Stanislaus"
"Contra Costa"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Contra Costa"
"Contra Costa"
"Santa Clara"
"Alameda"
"Alameda"
"Contra Costa"
"Alameda"
"Alameda"
"Alameda"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Contra Costa"
"San Benito"
"Alameda"
"Alameda"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Contra Costa"
"Contra Costa"
"Contra Costa"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Stanislaus"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Contra Costa"
"Santa Clara"
"Contra Costa"
"Santa Clara"
"Contra Costa"
"Alameda"
"San Joaquin"
"Santa Clara"
"Alameda"
"Contra Costa"
"Contra Costa"
"Stanislaus"
"San Joaquin"
"Alameda"
"Alameda"
"Santa Clara"
"Contra Costa"
"Contra Costa"
"Alameda"
"San Joaquin"
"Stanislaus"
"Alameda"
"Stanislaus"
"Alameda"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Stanislaus"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Alameda"
"Stanislaus"
"Santa Clara"
"Santa Clara"
"Contra Costa"
"San Joaquin"
"Alameda"
"San Joaquin"
"Alameda"
"Alameda"
"Alameda"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Stanislaus"
"Stanislaus"
"Santa Clara"
"Stanislaus"
"Alameda"
"Santa Clara"
"Contra Costa"
"Contra Costa"
"Santa Clara"
"Santa Clara"
"Contra Costa"
"Alameda"
"Alameda"
"Alameda"
"Alameda"
"San Joaquin"
"Santa Clara"
"Alameda"
"Stanislaus"
"Contra Costa"
"Alameda"
"Stanislaus"
"Stanislaus"
"Stanislaus"
"Alameda"
"Contra Costa"
"Contra Costa"
"Santa Clara"
"Contra Costa"
"Santa Clara"
"Stanislaus"
"San Joaquin"
"Stanislaus"
"Alameda"
"Santa Cruz"
"Contra Costa"
"Alameda"
"Alameda"
"San Benito"
"Santa Clara"
"Contra Costa"
"Stanislaus"
"Santa Clara"
"Santa Clara"
"Stanislaus"
"Contra Costa"
"Santa Cruz"
"Santa Clara"
"Santa Clara"
"Alameda"
"Santa Clara"
"San Joaquin"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Contra Costa"
"Alameda"
"Alameda"
"Alameda"
"Santa Clara"
"Santa Clara"
"Contra Costa"
"Contra Costa"
"San Joaquin"
"Contra Costa"
"Santa Clara"
"Contra Costa"
"Santa Clara"
"Alameda"
"San Joaquin"
"Alameda"
"Stanislaus"
"Santa Clara"
"Stanislaus"
"Santa Clara"
"Contra Costa"
"Santa Clara"
"Contra Costa"
"Contra Costa"
"Alameda"
"Alameda"
"Alameda"
"Santa Clara"
"Contra Costa"
"San Joaquin"
"Contra Costa"
"Contra Costa"
"Alameda"
"Contra Costa"
"Stanislaus"
"Alameda"
"Alameda"
"Contra Costa"
"Santa Clara"
"Santa Clara"
"Alameda"
"Stanislaus"
"Alameda"
"Santa Clara"
"Contra Costa"
"Santa Clara"
"Santa Clara"
"Alameda"
"Contra Costa"
"Santa Clara"
"Alameda"
"Santa Clara"
"Santa Clara"
"San Joaquin"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Stanislaus"
"Santa Clara"
"Contra Costa"
"Santa Clara"
"Santa Clara"
"Alameda"
"Santa Clara"
"Alameda"
"Contra Costa"
"Santa Clara"
"Contra Costa"
"San Joaquin"
"Contra Costa"
"Santa Clara"
"Santa Clara"
"San Joaquin"
"Santa Clara"
"Stanislaus"
"Alameda"
"Alameda"
"Alameda"
"Contra Costa"
"Santa Clara"
"Contra Costa"
"Stanislaus"
"Alameda"
"Contra Costa"
"Alameda"
"Alameda"
"Stanislaus"
"Contra Costa"
"Santa Clara"
"San Joaquin"
"San Joaquin"
"Stanislaus"
"Santa Clara"
"Alameda"
"Alameda"
"Santa Clara"
"Contra Costa"
"San Mateo"
"Alameda"
"San Joaquin"
"San Benito"
"San Joaquin"
"Alameda"
"Contra Costa"
"Contra Costa"
"San Joaquin"
"Contra Costa"
"Alameda"
"Stanislaus"
"Stanislaus"
"Santa Clara"
"Stanislaus"
"Santa Clara"
"Alameda"
"Alameda"
"Contra Costa"
"Santa Clara"
"Alameda"
"Santa Clara"
"Santa Clara"
"Alameda"
"Alameda"
"Alameda"
"Contra Costa"
"San Joaquin"
"Santa Clara"
"Contra Costa"
"Contra Costa"
"Contra Costa"
"Stanislaus"
"Contra Costa"
"Contra Costa"
"Santa Clara"
"Stanislaus"
"Alameda"
"Alameda"
"Stanislaus"
"San Joaquin"
"Contra Costa"
"San Joaquin"
"Santa Clara"
"Santa Clara"
"Alameda"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Alameda"
"Santa Clara"
"Alameda"
"Stanislaus"
"San Joaquin"
"Alameda"
"Alameda"
"Contra Costa"
"Contra Costa"
"Alameda"
"Santa Clara"
"San Joaquin"
"Alameda"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Contra Costa"
"Alameda"
"Alameda"
"Contra Costa"
"Alameda"
"Alameda"
"Santa Clara"
"San Joaquin"
"Alameda"
"Santa Clara"
"Contra Costa"
"Stanislaus"
"Alameda"
"Alameda"
"Alameda"
"Santa Clara"
"Stanislaus"
"Alameda"
"Alameda"
"Contra Costa"
"Contra Costa"
"Alameda"
"Santa Clara"
"Alameda"
"San Benito"
"Contra Costa"
"Contra Costa"
"Alameda"
"Alameda"
"Alameda"
"Stanislaus"
"Contra Costa"
"Santa Clara"
"Alameda"
"Santa Clara"
"Santa Clara"
"San Joaquin"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Alameda"
"Stanislaus"
"Alameda"
"Stanislaus"
"Santa Clara"
"Stanislaus"
"Alameda"
"Alameda"
"Alameda"
"Stanislaus"
"San Joaquin"
"Contra Costa"
"San Joaquin"
"Contra Costa"
"Alameda"
"Alameda"
"Alameda"
"Alameda"
"Contra Costa"
"Contra Costa"
"Contra Costa"
"Stanislaus"
"Alameda"
"Alameda"
"Alameda"
"Alameda"
"Stanislaus"
"Alameda"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Stanislaus"
"Contra Costa"
"Alameda"
"Stanislaus"
"Santa Clara"
"Alameda"
"Contra Costa"
"San Joaquin"
"San Joaquin"
"Contra Costa"
"San Joaquin"
"San Benito"
"Stanislaus"
"Alameda"
"Alameda"
"Stanislaus"
"Santa Clara"
"Stanislaus"
"Alameda"
"Alameda"
"Santa Clara"
"Contra Costa"
"Santa Clara"
"Alameda"
"Santa Clara"
"Santa Clara"
"Stanislaus"
"Santa Clara"
"Alameda"
"Contra Costa"
"San Joaquin"
"Stanislaus"
"Alameda"
"Alameda"
"Contra Costa"
"Contra Costa"
"San Joaquin"
"Santa Clara"
"Contra Costa"
"Alameda"
"Contra Costa"
"Stanislaus"
"Santa Clara"
"Santa Clara"
"Alameda"
"Santa Clara"
"San Joaquin"
"Santa Clara"
"San Joaquin"
"Alameda"
"Alameda"
"Alameda"
"Stanislaus"
"Santa Clara"
"Santa Clara"
"San Joaquin"
"Alameda"
"Contra Costa"
"Alameda"
"Stanislaus"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Cruz"
"Santa Clara"
"Alameda"
"Contra Costa"
"San Joaquin"
"Santa Clara"
"Contra Costa"
"Stanislaus"
"Contra Costa"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
"Santa Clara"
