Date,Water,Ice,Open Land Development Density,Low Development Density,Medium Development Density, High Development Density,Barren,Forest-D,Forest-E,Forest-Mix,Scrub-Dwarf,Scrub,Grassland,Sedge,Lichens,Moss,Pasture,Cultivated,Wetlands-Woody,Wetlands-Emergent
4/30/07,0.04946,0,0.07219,0.068184,0.16287,0.050067,0.0039797,2.00E-05,0.016248,0.15436,0,0.070387,0.32195,0,0,0,0.0044212,0.011986,0.00171,0.012163
5/1/07,0.049458,0,0.072189,0.068183,0.16287,0.050067,0.0039812,2.00E-05,0.016248,0.15436,0,0.070387,0.32195,0,0,0,0.0044211,0.011986,0.00171,0.012163
5/2/07,0.049456,0,0.072189,0.068183,0.16288,0.050067,0.0039828,2.00E-05,0.016248,0.15436,0,0.070387,0.32195,0,0,0,0.0044211,0.011986,0.00171,0.012164
5/3/07,0.049453,0,0.072189,0.068183,0.16288,0.050068,0.0039843,2.00E-05,0.016248,0.15436,0,0.070387,0.32195,0,0,0,0.0044211,0.011986,0.0017099,0.012165
5/4/07,0.049451,0,0.072188,0.068182,0.16288,0.050068,0.0039858,2.00E-05,0.016248,0.15436,0,0.070387,0.32195,0,0,0,0.0044211,0.011986,0.0017099,0.012166
5/5/07,0.049448,0,0.072188,0.068182,0.16288,0.050069,0.0039874,2.00E-05,0.016248,0.15436,0,0.070387,0.32195,0,0,0,0.0044211,0.011986,0.0017099,0.012166
5/6/07,0.049446,0,0.072187,0.068182,0.16288,0.050069,0.0039889,2.00E-05,0.016248,0.15436,0,0.070387,0.32195,0,0,0,0.0044211,0.011986,0.0017099,0.012167
5/7/07,0.049443,0,0.072187,0.068182,0.16288,0.050069,0.0039905,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.0044211,0.011986,0.0017099,0.012168
5/8/07,0.049441,0,0.072186,0.068181,0.16288,0.05007,0.003992,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.0044211,0.011985,0.0017099,0.012169
5/9/07,0.049439,0,0.072186,0.068181,0.16288,0.05007,0.0039935,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.0044211,0.011985,0.0017099,0.012169
5/10/07,0.049436,0,0.072185,0.068181,0.16288,0.050071,0.0039951,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.004421,0.011985,0.0017099,0.01217
5/11/07,0.049434,0,0.072185,0.068181,0.16289,0.050071,0.0039966,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.004421,0.011985,0.0017099,0.012171
5/12/07,0.049431,0,0.072185,0.06818,0.16289,0.050071,0.0039981,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.004421,0.011985,0.0017099,0.012172
5/13/07,0.049429,0,0.072184,0.06818,0.16289,0.050072,0.0039997,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.004421,0.011985,0.0017099,0.012172
5/14/07,0.049426,0,0.072184,0.06818,0.16289,0.050072,0.0040012,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.004421,0.011985,0.0017098,0.012173
5/15/07,0.049424,0,0.072183,0.06818,0.16289,0.050072,0.0040028,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.004421,0.011985,0.0017098,0.012174
5/16/07,0.049422,0,0.072183,0.068179,0.16289,0.050073,0.0040043,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.004421,0.011985,0.0017098,0.012175
5/17/07,0.049419,0,0.072182,0.068179,0.16289,0.050073,0.0040058,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.004421,0.011985,0.0017098,0.012175
5/18/07,0.049417,0,0.072182,0.068179,0.16289,0.050074,0.0040074,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.004421,0.011985,0.0017098,0.012176
5/19/07,0.049414,0,0.072181,0.068179,0.16289,0.050074,0.0040089,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.004421,0.011985,0.0017098,0.012177
5/20/07,0.049412,0,0.072181,0.068178,0.1629,0.050074,0.0040104,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.0044209,0.011985,0.0017098,0.012177
5/21/07,0.049409,0,0.07218,0.068178,0.1629,0.050075,0.004012,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.0044209,0.011985,0.0017098,0.012178
5/22/07,0.049407,0,0.07218,0.068178,0.1629,0.050075,0.0040135,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.0044209,0.011985,0.0017098,0.012179
5/23/07,0.049405,0,0.07218,0.068177,0.1629,0.050075,0.004015,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.0044209,0.011985,0.0017098,0.01218
5/24/07,0.049402,0,0.072179,0.068177,0.1629,0.050076,0.0040166,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.0044209,0.011985,0.0017098,0.01218
5/25/07,0.0494,0,0.072179,0.068177,0.1629,0.050076,0.0040181,2.00E-05,0.016248,0.15436,0,0.070387,0.32194,0,0,0,0.0044209,0.011985,0.0017097,0.012181
5/26/07,0.049397,0,0.072178,0.068177,0.1629,0.050077,0.0040197,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044209,0.011985,0.0017097,0.012182
5/27/07,0.049395,0,0.072178,0.068176,0.1629,0.050077,0.0040212,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044209,0.011985,0.0017097,0.012183
5/28/07,0.049392,0,0.072177,0.068176,0.1629,0.050077,0.0040227,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044209,0.011984,0.0017097,0.012183
5/29/07,0.04939,0,0.072177,0.068176,0.1629,0.050078,0.0040243,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044208,0.011984,0.0017097,0.012184
5/30/07,0.049388,0,0.072176,0.068176,0.16291,0.050078,0.0040258,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044208,0.011984,0.0017097,0.012185
5/31/07,0.049385,0,0.072176,0.068175,0.16291,0.050078,0.0040273,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044208,0.011984,0.0017097,0.012186
6/1/07,0.049383,0,0.072175,0.068175,0.16291,0.050079,0.0040289,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044208,0.011984,0.0017097,0.012186
6/2/07,0.04938,0,0.072175,0.068175,0.16291,0.050079,0.0040304,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044208,0.011984,0.0017097,0.012187
6/3/07,0.049378,0,0.072175,0.068175,0.16291,0.05008,0.004032,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044208,0.011984,0.0017097,0.012188
6/4/07,0.049376,0,0.072174,0.068174,0.16291,0.05008,0.0040335,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044208,0.011984,0.0017097,0.012189
6/5/07,0.049373,0,0.072174,0.068174,0.16291,0.05008,0.004035,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044208,0.011984,0.0017096,0.012189
6/6/07,0.049371,0,0.072173,0.068174,0.16291,0.050081,0.0040366,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044208,0.011984,0.0017096,0.01219
6/7/07,0.049368,0,0.072173,0.068173,0.16291,0.050081,0.0040381,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044207,0.011984,0.0017096,0.012191
6/8/07,0.049366,0,0.072172,0.068173,0.16292,0.050081,0.0040396,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044207,0.011984,0.0017096,0.012192
6/9/07,0.049363,0,0.072172,0.068173,0.16292,0.050082,0.0040412,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044207,0.011984,0.0017096,0.012192
6/10/07,0.049361,0,0.072171,0.068173,0.16292,0.050082,0.0040427,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044207,0.011984,0.0017096,0.012193
6/11/07,0.049359,0,0.072171,0.068172,0.16292,0.050083,0.0040443,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044207,0.011984,0.0017096,0.012194
6/12/07,0.049356,0,0.072171,0.068172,0.16292,0.050083,0.0040458,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044207,0.011984,0.0017096,0.012195
6/13/07,0.049354,0,0.07217,0.068172,0.16292,0.050083,0.0040473,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044207,0.011984,0.0017096,0.012195
6/14/07,0.049351,0,0.07217,0.068172,0.16292,0.050084,0.0040489,2.00E-05,0.016248,0.15436,0,0.070387,0.32193,0,0,0,0.0044207,0.011984,0.0017096,0.012196
6/15/07,0.049349,0,0.072169,0.068171,0.16292,0.050084,0.0040504,2.00E-05,0.016248,0.15436,0,0.070387,0.32192,0,0,0,0.0044207,0.011984,0.0017096,0.012197
6/16/07,0.049346,0,0.072169,0.068171,0.16292,0.050084,0.0040519,2.00E-05,0.016248,0.15436,0,0.070387,0.32192,0,0,0,0.0044206,0.011984,0.0017095,0.012197
6/17/07,0.049344,0,0.072168,0.068171,0.16292,0.050085,0.0040535,2.00E-05,0.016248,0.15436,0,0.070387,0.32192,0,0,0,0.0044206,0.011983,0.0017095,0.012198
6/18/07,0.049342,0,0.072168,0.068171,0.16293,0.050085,0.004055,2.00E-05,0.016248,0.15436,0,0.070387,0.32192,0,0,0,0.0044206,0.011983,0.0017095,0.012199
6/19/07,0.049339,0,0.072167,0.06817,0.16293,0.050086,0.0040566,2.00E-05,0.016248,0.15436,0,0.070387,0.32192,0,0,0,0.0044206,0.011983,0.0017095,0.0122
6/20/07,0.049337,0,0.072167,0.06817,0.16293,0.050086,0.0040581,2.00E-05,0.016248,0.15436,0,0.070387,0.32192,0,0,0,0.0044206,0.011983,0.0017095,0.0122
6/21/07,0.049334,0,0.072166,0.06817,0.16293,0.050086,0.0040596,2.00E-05,0.016248,0.15436,0,0.070387,0.32192,0,0,0,0.0044206,0.011983,0.0017095,0.012201
6/22/07,0.049332,0,0.072166,0.068169,0.16293,0.050087,0.0040612,2.00E-05,0.016248,0.15436,0,0.070387,0.32192,0,0,0,0.0044206,0.011983,0.0017095,0.012202
6/23/07,0.049329,0,0.072166,0.068169,0.16293,0.050087,0.0040627,2.00E-05,0.016248,0.15436,0,0.070387,0.32192,0,0,0,0.0044206,0.011983,0.0017095,0.012203
6/24/07,0.049327,0,0.072165,0.068169,0.16293,0.050087,0.0040642,2.00E-05,0.016248,0.15436,0,0.070387,0.32192,0,0,0,0.0044206,0.011983,0.0017095,0.012203
6/25/07,0.049325,0,0.072165,0.068169,0.16293,0.050088,0.0040658,2.00E-05,0.016248,0.15436,0,0.070388,0.32192,0,0,0,0.0044205,0.011983,0.0017095,0.012204
6/26/07,0.049322,0,0.072164,0.068168,0.16293,0.050088,0.0040673,2.00E-05,0.016248,0.15436,0,0.070388,0.32192,0,0,0,0.0044205,0.011983,0.0017095,0.012205
6/27/07,0.04932,0,0.072164,0.068168,0.16294,0.050089,0.0040688,2.00E-05,0.016248,0.15436,0,0.070388,0.32192,0,0,0,0.0044205,0.011983,0.0017094,0.012206
6/28/07,0.049317,0,0.072163,0.068168,0.16294,0.050089,0.0040704,2.00E-05,0.016248,0.15436,0,0.070388,0.32192,0,0,0,0.0044205,0.011983,0.0017094,0.012206
6/29/07,0.049315,0,0.072163,0.068168,0.16294,0.050089,0.0040719,2.00E-05,0.016248,0.15436,0,0.070388,0.32192,0,0,0,0.0044205,0.011983,0.0017094,0.012207
6/30/07,0.049312,0,0.072162,0.068167,0.16294,0.05009,0.0040735,2.00E-05,0.016248,0.15436,0,0.070388,0.32192,0,0,0,0.0044205,0.011983,0.0017094,0.012208
7/1/07,0.04931,0,0.072162,0.068167,0.16294,0.05009,0.004075,2.00E-05,0.016248,0.15436,0,0.070388,0.32192,0,0,0,0.0044205,0.011983,0.0017094,0.012209
7/2/07,0.049308,0,0.072161,0.068167,0.16294,0.05009,0.0040765,2.00E-05,0.016248,0.15436,0,0.070388,0.32192,0,0,0,0.0044205,0.011983,0.0017094,0.012209
7/3/07,0.049305,0,0.072161,0.068167,0.16294,0.050091,0.0040781,2.00E-05,0.016248,0.15436,0,0.070388,0.32192,0,0,0,0.0044205,0.011983,0.0017094,0.01221
7/4/07,0.049303,0,0.072161,0.068166,0.16294,0.050091,0.0040796,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044204,0.011983,0.0017094,0.012211
7/5/07,0.0493,0,0.07216,0.068166,0.16294,0.050092,0.0040811,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044204,0.011983,0.0017094,0.012212
7/6/07,0.049298,0,0.07216,0.068166,0.16295,0.050092,0.0040827,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044204,0.011983,0.0017094,0.012212
7/7/07,0.049296,0,0.072159,0.068165,0.16295,0.050092,0.0040842,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044204,0.011982,0.0017094,0.012213
7/8/07,0.049293,0,0.072159,0.068165,0.16295,0.050093,0.0040858,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044204,0.011982,0.0017093,0.012214
7/9/07,0.049291,0,0.072158,0.068165,0.16295,0.050093,0.0040873,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044204,0.011982,0.0017093,0.012215
7/10/07,0.049288,0,0.072158,0.068165,0.16295,0.050093,0.0040888,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044204,0.011982,0.0017093,0.012215
7/11/07,0.049286,0,0.072157,0.068164,0.16295,0.050094,0.0040904,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044204,0.011982,0.0017093,0.012216
7/12/07,0.049283,0,0.072157,0.068164,0.16295,0.050094,0.0040919,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044204,0.011982,0.0017093,0.012217
7/13/07,0.049281,0,0.072157,0.068164,0.16295,0.050095,0.0040934,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044203,0.011982,0.0017093,0.012218
7/14/07,0.049279,0,0.072156,0.068164,0.16295,0.050095,0.004095,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044203,0.011982,0.0017093,0.012218
7/15/07,0.049276,0,0.072156,0.068163,0.16295,0.050095,0.0040965,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044203,0.011982,0.0017093,0.012219
7/16/07,0.049274,0,0.072155,0.068163,0.16296,0.050096,0.0040981,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044203,0.011982,0.0017093,0.01222
7/17/07,0.049271,0,0.072155,0.068163,0.16296,0.050096,0.0040996,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044203,0.011982,0.0017093,0.01222
7/18/07,0.049269,0,0.072154,0.068163,0.16296,0.050096,0.0041011,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044203,0.011982,0.0017093,0.012221
7/19/07,0.049266,0,0.072154,0.068162,0.16296,0.050097,0.0041027,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044203,0.011982,0.0017092,0.012222
7/20/07,0.049264,0,0.072153,0.068162,0.16296,0.050097,0.0041042,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044203,0.011982,0.0017092,0.012223
7/21/07,0.049262,0,0.072153,0.068162,0.16296,0.050098,0.0041057,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044203,0.011982,0.0017092,0.012223
7/22/07,0.049259,0,0.072152,0.068161,0.16296,0.050098,0.0041073,2.00E-05,0.016248,0.15436,0,0.070388,0.32191,0,0,0,0.0044203,0.011982,0.0017092,0.012224
7/23/07,0.049257,0,0.072152,0.068161,0.16296,0.050098,0.0041088,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044202,0.011982,0.0017092,0.012225
7/24/07,0.049254,0,0.072152,0.068161,0.16296,0.050099,0.0041104,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044202,0.011982,0.0017092,0.012226
7/25/07,0.049252,0,0.072151,0.068161,0.16297,0.050099,0.0041119,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044202,0.011982,0.0017092,0.012226
7/26/07,0.049249,0,0.072151,0.06816,0.16297,0.050099,0.0041134,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044202,0.011982,0.0017092,0.012227
7/27/07,0.049247,0,0.07215,0.06816,0.16297,0.0501,0.004115,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044202,0.011981,0.0017092,0.012228
7/28/07,0.049245,0,0.07215,0.06816,0.16297,0.0501,0.0041165,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044202,0.011981,0.0017092,0.012229
7/29/07,0.049242,0,0.072149,0.06816,0.16297,0.050101,0.004118,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044202,0.011981,0.0017092,0.012229
7/30/07,0.04924,0,0.072149,0.068159,0.16297,0.050101,0.0041196,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044202,0.011981,0.0017091,0.01223
7/31/07,0.049237,0,0.072148,0.068159,0.16297,0.050101,0.0041211,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044202,0.011981,0.0017091,0.012231
8/1/07,0.049235,0,0.072148,0.068159,0.16297,0.050102,0.0041227,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044201,0.011981,0.0017091,0.012232
8/2/07,0.049232,0,0.072147,0.068159,0.16297,0.050102,0.0041242,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044201,0.011981,0.0017091,0.012232
8/3/07,0.04923,0,0.072147,0.068158,0.16297,0.050103,0.0041257,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044201,0.011981,0.0017091,0.012233
8/4/07,0.049228,0,0.072147,0.068158,0.16298,0.050103,0.0041273,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044201,0.011981,0.0017091,0.012234
8/5/07,0.049225,0,0.072146,0.068158,0.16298,0.050103,0.0041288,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044201,0.011981,0.0017091,0.012235
8/6/07,0.049223,0,0.072146,0.068158,0.16298,0.050104,0.0041303,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044201,0.011981,0.0017091,0.012235
8/7/07,0.04922,0,0.072145,0.068157,0.16298,0.050104,0.0041319,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044201,0.011981,0.0017091,0.012236
8/8/07,0.049218,0,0.072145,0.068157,0.16298,0.050104,0.0041334,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044201,0.011981,0.0017091,0.012237
8/9/07,0.049215,0,0.072144,0.068157,0.16298,0.050105,0.0041349,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.0044201,0.011981,0.0017091,0.012238
8/10/07,0.049213,0,0.072144,0.068156,0.16298,0.050105,0.0041365,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.00442,0.011981,0.001709,0.012238
8/11/07,0.049211,0,0.072143,0.068156,0.16298,0.050106,0.004138,2.00E-05,0.016248,0.15436,0,0.070388,0.3219,0,0,0,0.00442,0.011981,0.001709,0.012239
8/12/07,0.049208,0,0.072143,0.068156,0.16298,0.050106,0.0041396,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.00442,0.011981,0.001709,0.01224
8/13/07,0.049206,0,0.072143,0.068156,0.16299,0.050106,0.0041411,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.00442,0.011981,0.001709,0.01224
8/14/07,0.049203,0,0.072142,0.068155,0.16299,0.050107,0.0041426,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.00442,0.011981,0.001709,0.012241
8/15/07,0.049201,0,0.072142,0.068155,0.16299,0.050107,0.0041442,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.00442,0.011981,0.001709,0.012242
8/16/07,0.049199,0,0.072141,0.068155,0.16299,0.050107,0.0041457,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.00442,0.01198,0.001709,0.012243
8/17/07,0.049196,0,0.072141,0.068155,0.16299,0.050108,0.0041472,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.00442,0.01198,0.001709,0.012243
8/18/07,0.049194,0,0.07214,0.068154,0.16299,0.050108,0.0041488,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.00442,0.01198,0.001709,0.012244
8/19/07,0.049191,0,0.07214,0.068154,0.16299,0.050109,0.0041503,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.0044199,0.01198,0.001709,0.012245
8/20/07,0.049189,0,0.072139,0.068154,0.16299,0.050109,0.0041519,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.0044199,0.01198,0.001709,0.012246
8/21/07,0.049186,0,0.072139,0.068154,0.16299,0.050109,0.0041534,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.0044199,0.01198,0.0017089,0.012246
8/22/07,0.049184,0,0.072138,0.068153,0.16299,0.05011,0.0041549,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.0044199,0.01198,0.0017089,0.012247
8/23/07,0.049182,0,0.072138,0.068153,0.163,0.05011,0.0041565,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.0044199,0.01198,0.0017089,0.012248
8/24/07,0.049179,0,0.072138,0.068153,0.163,0.05011,0.004158,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.0044199,0.01198,0.0017089,0.012249
8/25/07,0.049177,0,0.072137,0.068152,0.163,0.050111,0.0041595,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.0044199,0.01198,0.0017089,0.012249
8/26/07,0.049174,0,0.072137,0.068152,0.163,0.050111,0.0041611,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.0044199,0.01198,0.0017089,0.01225
8/27/07,0.049172,0,0.072136,0.068152,0.163,0.050112,0.0041626,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.0044199,0.01198,0.0017089,0.012251
8/28/07,0.049169,0,0.072136,0.068152,0.163,0.050112,0.0041642,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.0044198,0.01198,0.0017089,0.012252
8/29/07,0.049167,0,0.072135,0.068151,0.163,0.050112,0.0041657,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.0044198,0.01198,0.0017089,0.012252
8/30/07,0.049165,0,0.072135,0.068151,0.163,0.050113,0.0041672,2.00E-05,0.016248,0.15436,0,0.070388,0.32189,0,0,0,0.0044198,0.01198,0.0017089,0.012253
8/31/07,0.049162,0,0.072134,0.068151,0.163,0.050113,0.0041688,2.00E-05,0.016248,0.15436,0,0.070388,0.32188,0,0,0,0.0044198,0.01198,0.0017089,0.012254
9/1/07,0.04916,0,0.072134,0.068151,0.16301,0.050113,0.0041703,2.00E-05,0.016248,0.15436,0,0.070388,0.32188,0,0,0,0.0044198,0.01198,0.0017088,0.012255
9/2/07,0.049157,0,0.072133,0.06815,0.16301,0.050114,0.0041718,2.00E-05,0.016248,0.15436,0,0.070388,0.32188,0,0,0,0.0044198,0.01198,0.0017088,0.012255
9/3/07,0.049155,0,0.072133,0.06815,0.16301,0.050114,0.0041734,2.00E-05,0.016248,0.15436,0,0.070388,0.32188,0,0,0,0.0044198,0.01198,0.0017088,0.012256
9/4/07,0.049152,0,0.072133,0.06815,0.16301,0.050115,0.0041749,2.00E-05,0.016248,0.15436,0,0.070388,0.32188,0,0,0,0.0044198,0.01198,0.0017088,0.012257
9/5/07,0.04915,0,0.072132,0.06815,0.16301,0.050115,0.0041765,2.00E-05,0.016248,0.15436,0,0.070388,0.32188,0,0,0,0.0044198,0.011979,0.0017088,0.012258
9/6/07,0.049148,0,0.072132,0.068149,0.16301,0.050115,0.004178,2.00E-05,0.016248,0.15436,0,0.070388,0.32188,0,0,0,0.0044197,0.011979,0.0017088,0.012258
9/7/07,0.049145,0,0.072131,0.068149,0.16301,0.050116,0.0041795,2.00E-05,0.016248,0.15436,0,0.070388,0.32188,0,0,0,0.0044197,0.011979,0.0017088,0.012259
9/8/07,0.049143,0,0.072131,0.068149,0.16301,0.050116,0.0041811,2.00E-05,0.016248,0.15436,0,0.070389,0.32188,0,0,0,0.0044197,0.011979,0.0017088,0.01226
9/9/07,0.04914,0,0.07213,0.068148,0.16301,0.050116,0.0041826,2.00E-05,0.016248,0.15436,0,0.070389,0.32188,0,0,0,0.0044197,0.011979,0.0017088,0.01226
9/10/07,0.049138,0,0.07213,0.068148,0.16302,0.050117,0.0041841,2.00E-05,0.016248,0.15436,0,0.070389,0.32188,0,0,0,0.0044197,0.011979,0.0017088,0.012261
9/11/07,0.049135,0,0.072129,0.068148,0.16302,0.050117,0.0041857,2.00E-05,0.016248,0.15436,0,0.070389,0.32188,0,0,0,0.0044197,0.011979,0.0017087,0.012262
9/12/07,0.049133,0,0.072129,0.068148,0.16302,0.050118,0.0041872,2.00E-05,0.016248,0.15436,0,0.070389,0.32188,0,0,0,0.0044197,0.011979,0.0017087,0.012263
9/13/07,0.049131,0,0.072129,0.068147,0.16302,0.050118,0.0041887,2.00E-05,0.016248,0.15436,0,0.070389,0.32188,0,0,0,0.0044197,0.011979,0.0017087,0.012263
9/14/07,0.049128,0,0.072128,0.068147,0.16302,0.050118,0.0041903,2.00E-05,0.016248,0.15436,0,0.070389,0.32188,0,0,0,0.0044197,0.011979,0.0017087,0.012264
9/15/07,0.049126,0,0.072128,0.068147,0.16302,0.050119,0.0041918,2.00E-05,0.016248,0.15436,0,0.070389,0.32188,0,0,0,0.0044196,0.011979,0.0017087,0.012265
9/16/07,0.049123,0,0.072127,0.068147,0.16302,0.050119,0.0041934,2.00E-05,0.016248,0.15436,0,0.070389,0.32188,0,0,0,0.0044196,0.011979,0.0017087,0.012266
9/17/07,0.049121,0,0.072127,0.068146,0.16302,0.050119,0.0041949,2.00E-05,0.016248,0.15436,0,0.070389,0.32188,0,0,0,0.0044196,0.011979,0.0017087,0.012266
9/18/07,0.049119,0,0.072126,0.068146,0.16302,0.05012,0.0041964,2.00E-05,0.016248,0.15436,0,0.070389,0.32188,0,0,0,0.0044196,0.011979,0.0017087,0.012267
9/19/07,0.049116,0,0.072126,0.068146,0.16302,0.05012,0.004198,2.00E-05,0.016248,0.15436,0,0.070389,0.32188,0,0,0,0.0044196,0.011979,0.0017087,0.012268
9/20/07,0.049114,0,0.072125,0.068146,0.16303,0.050121,0.0041995,2.00E-05,0.016248,0.15436,0,0.070389,0.32187,0,0,0,0.0044196,0.011979,0.0017087,0.012269
9/21/07,0.049111,0,0.072125,0.068145,0.16303,0.050121,0.004201,2.00E-05,0.016248,0.15436,0,0.070389,0.32187,0,0,0,0.0044196,0.011979,0.0017087,0.012269
